-72.69046,43.46816,405.4
-72.69064,43.46841,404.9
-72.69076,43.46852,404.6
-72.69091,43.46861,403.7
-72.69146,43.4688,399.6
-72.69162,43.46888,397.4
-72.69197,43.46922,390.1
-72.69213,43.469299,388.1
-72.69231,43.46935,386.1
-72.69251,43.46935,384.2
-72.69309,43.46926,381.0
-72.69355,43.46923,378.5
-72.69444,43.46924,370.7
-72.69479,43.469299,366.1
-72.6953,43.46941,361.1
-72.69578,43.46946,361.8
-72.69597,43.46946,361.8
-72.69626,43.46942,362.2
-72.69653,43.46934,363.8
-72.69712,43.4691,365.7
-72.69743,43.46892,364.8
-72.69769,43.46871,364.1
-72.698089,43.4683,361.8
-72.699,43.46725,355.9
-72.69918,43.467,352.9
-72.69957,43.46658,346.6
-72.69983,43.46618,346.3
-72.699969,43.465919,348.1
-72.70011,43.46573,347.0
-72.70048,43.46539,346.3
-72.70071,43.46525,345.0
-72.70087,43.4652,343.3
-72.70088,43.4652,343.1
-72.70236,43.46506,331.2
-72.702789,43.46506,328.2
-72.70318,43.465089,327.8
-72.70356,43.465179,328.6
-72.70374,43.46519,328.3
-72.70277,43.46594,330.0
-72.70241,43.46629,327.5
-72.70222,43.46654,325.4
-72.70208,43.4668,325.8
-72.70198,43.46709,325.3
-72.70193,43.46738,324.0
-72.70193,43.46781,323.0
-72.70197,43.46802,323.0
-72.70205,43.46823,323.7
-72.70226,43.46863,326.7
-72.702879,43.4696,334.6
-72.70302,43.46988,334.9
-72.70316,43.47022,335.4
-72.70328,43.47078,335.0
-72.70328,43.47107,336.0
-72.70321,43.47149,335.8
-72.70298,43.4724,332.6
-72.70294,43.47256,332.8
-72.702879,43.4732,336.3
-72.70292,43.47384,338.5
-72.70349,43.4775,336.2
-72.70367,43.4787,340.6
-72.70387,43.47972,345.3
-72.70405,43.48064,336.6
-72.704179,43.48126,331.4
-72.70432,43.48167,335.2
-72.70477,43.48255,339.9
-72.70536,43.48407,333.2
-72.70543,43.48421,332.9
-72.70614,43.48515,334.9
-72.70627,43.485349,334.4
-72.70643,43.48579,333.0
-72.70652,43.48619,331.8
-72.70658,43.48661,328.7
-72.70663,43.48682,328.3
-72.70672,43.48703,328.4
-72.70684,43.487229,328.7
-72.70699,43.48742,328.9
-72.70747,43.48796,330.4
-72.70775,43.48834,330.9
-72.70796,43.488729,331.6
-72.70804,43.48894,330.8
-72.70818,43.48943,329.5
-72.70865,43.49133,336.8
-72.708789,43.49174,338.8
-72.70899,43.49214,340.3
-72.70923,43.49246,340.4
-72.70953,43.49274,339.2
-72.70976,43.49291,339.2
-72.710849,43.49364,341.4
-72.71105,43.49379,342.1
-72.71142,43.49412,344.6
-72.7116,43.4943,346.3
-72.71189,43.49467,347.1
-72.71213,43.49506,346.6
-72.71233,43.49546,348.0
-72.71278,43.49649,344.3
-72.71312,43.49709,341.3
-72.713399,43.49747,339.7
-72.71371,43.49783,339.4
-72.71407,43.49818,337.3
-72.71473,43.49869,336.9
-72.71496,43.49888,336.1
-72.71536,43.49918,333.1
-72.71581,43.49949,332.5
-72.71625,43.49977,333.9
-72.716489,43.499899,334.1
-72.71701,43.50011,335.3
-72.71729,43.5002,336.3
-72.71756,43.50026,337.5
-72.71813,43.50038,339.0
-72.718729,43.50047,341.7
-72.71989,43.50068,346.6
-72.72044,43.50083,350.4
-72.72097,43.501019,352.7
-72.721459,43.50125,355.2
-72.72192,43.50152,352.9
-72.72233,43.50183,349.1
-72.72256,43.50202,349.1
-72.72291,43.50232,351.0
-72.72313,43.50247,350.9
-72.72337,43.50259,349.5
-72.72451,43.50302,350.7
-72.72483,43.50317,352.2
-72.72505,43.50332,351.5
-72.72523,43.50348,351.7
-72.72539,43.50367,353.3
-72.72565,43.50405,355.2
-72.72621,43.50505,354.3
-72.72628,43.50526,354.4
-72.72632,43.50547,354.7
-72.72633,43.50568,355.3
-72.72631,43.505899,355.4
-72.72622,43.50633,354.8
-72.72585,43.50758,357.3
-72.72581,43.50801,354.9
-72.72587,43.50843,355.8
-72.72603,43.50885,355.3
-72.72627,43.50925,356.5
-72.726429,43.50944,355.7
-72.7266,43.50961,354.8
-72.72875,43.5114,351.0
-72.72912,43.51174,352.1
-72.72965,43.51226,353.4
-72.73013,43.51281,353.9
-72.73103,43.51392,355.4
-72.731309,43.5143,356.9
-72.73143,43.51449,358.7
-72.73153,43.5147,361.3
-72.73159,43.51491,363.2
-72.73163,43.51512,364.6
-72.73172,43.5162,365.1
-72.73177,43.51663,363.5
-72.7319,43.51727,360.5
-72.73202,43.51769,359.5
-72.73231,43.51853,356.2
-72.73296,43.52016,360.9
-72.73324,43.5212,359.2
-72.733459,43.52223,358.2
-72.73342,43.52296,363.7
-72.73343,43.52317,363.6
-72.73354,43.5236,366.6
-72.73363,43.5238,367.7
-72.73375,43.524,367.1
-72.73402,43.52438,367.5
-72.73471,43.52522,370.1
-72.73555,43.5262,372.0
-72.73573,43.52637,372.5
-72.73613,43.52668,371.4
-72.737,43.52728,371.5
-72.73784,43.52789,373.8
-72.73821,43.52822,374.1
-72.73837,43.5284,373.8
-72.73861,43.52879,372.3
-72.7387,43.52899,371.3
-72.73881,43.52941,370.3
-72.739009,43.53035,375.7
-72.73925,43.5312,372.2
-72.7394,43.53146,372.0
-72.73961,43.531709,372.9
-72.74051,43.53247,378.0
-72.74092,43.53288,376.2
-72.74119,43.53318,375.7
-72.74147,43.53356,377.3
-72.74284,43.53555,380.0
-72.74323,43.53613,381.0
-72.74336,43.53636,380.4
-72.74358,43.5366,380.2
